"CustomerKey","GeographyKey","CustomerAlternateKey","Title","FirstName","MiddleName","LastName","NameStyle","BirthDate","MaritalStatus","Suffix","Gender","EmailAddress","YearlyIncome","TotalChildren","NumberChildrenAtHome","EnglishEducation","SpanishEducation","FrenchEducation","EnglishOccupation","SpanishOccupation","FrenchOccupation","HouseOwnerFlag","NumberCarsOwned","AddressLine1","AddressLine2","Phone","DateFirstPurchase","CommuteDistance"
"14360","339","AW00014360","","Samantha","","Patterson","False","1959-04-17","S","","F","samantha36@adventure-works.com","60000","4","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","9937 Las Lomas Way","","722-555-0149","2008-04-26","1-2 Miles"
"14361","611","AW00014361","","Franklin","D","Raje","False","1959-01-24","M","","M","franklin31@adventure-works.com","60000","4","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","8454 Mount Circle","","136-555-0165","2008-07-09","1-2 Miles"
"14362","536","AW00014362","","Roberto","W","Gill","False","1972-05-03","S","","M","roberto14@adventure-works.com","40000","4","4","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","1","2","6720 Primrose Dr.","","874-555-0130","2007-02-13","1-2 Miles"
"14363","70","AW00014363","","Natalie","","Long","False","1973-09-04","S","","F","natalie32@adventure-works.com","50000","0","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","7355 San Benito","","467-555-0158","2007-10-31","0-1 Miles"
"14364","299","AW00014364","","Mario","H","Rai","False","1973-03-09","M","","M","mario16@adventure-works.com","50000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","4420 Tuolumne St.","","404-555-0132","2007-02-14","0-1 Miles"
"14365","337","AW00014365","","Evan","S","Ward","False","1973-05-19","M","","M","evan13@adventure-works.com","50000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","0","0","7098 Walnut Blvd.","","584-555-0170","2007-02-01","0-1 Miles"
"14366","627","AW00014366","","Anna","S","Brooks","False","1971-01-22","S","","F","anna23@adventure-works.com","60000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","9745 Bonita Ct.","","316-555-0152","2007-03-19","0-1 Miles"
"14367","545","AW00014367","","Courtney","M","Green","False","1971-03-01","S","","F","courtney11@adventure-works.com","60000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","7446 The Alameda","","811-555-0123","2007-03-07","0-1 Miles"
"14368","311","AW00014368","","Richard","","Thompson","False","1971-03-15","M","","M","richard9@adventure-works.com","60000","1","1","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","9715 San Francisco","","286-555-0164","2008-07-17","1-2 Miles"
"14369","546","AW00014369","","Devin","J","Sanchez","False","1971-08-20","M","","M","devin83@adventure-works.com","60000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","7747 Relis Valley Road","","650-555-0181","2008-01-07","1-2 Miles"
"14370","43","AW00014370","","Meghan","","Dominguez","False","1972-09-09","M","","F","meghan12@adventure-works.com","40000","1","1","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","3610 Seal Way","","753-555-0119","2008-01-14","1-2 Miles"
"14371","66","AW00014371","","Jeremiah","","Lewis","False","1972-06-08","M","","M","jeremiah9@adventure-works.com","40000","1","1","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","2527 Mohawk Drive","","163-555-0125","2007-09-16","1-2 Miles"
"14372","632","AW00014372","","Kaitlyn","L","Washington","False","1972-07-11","M","","F","kaitlyn80@adventure-works.com","60000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","7964 Gentrytown Drive","","145-555-0131","2007-12-13","2-5 Miles"
"14373","302","AW00014373","","Ricardo","","Jai","False","1972-06-14","M","","M","ricardo11@adventure-works.com","60000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","9020 Starflower Dr.","","586-555-0115","2007-12-23","2-5 Miles"
"14374","343","AW00014374","","David","","Yang","False","1972-09-18","M","","M","david59@adventure-works.com","70000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","1","0","9083 Eastgate Avenue","","480-555-0131","2007-03-31","0-1 Miles"
"14375","644","AW00014375","","Alexandra","","Moore","False","1970-05-12","M","","F","alexandra71@adventure-works.com","50000","1","1","Bachelors","Licenciatura","Bac + 4","Skilled Manual","Obrero especializado","Technicien","1","0","8191 Scenic Ct.","","115-555-0117","2008-01-03","0-1 Miles"
"14376","616","AW00014376","","Faith","A","Torres","False","1944-04-19","S","","F","faith25@adventure-works.com","70000","4","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","1697 Charlotte Court","","540-555-0194","2008-01-31","10+ Miles"
"14377","609","AW00014377","","Paula","D","Ruiz","False","1944-06-09","S","","F","paula4@adventure-works.com","70000","4","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","3603 Stinson","","638-555-0164","2007-03-16","1-2 Miles"
"14378","302","AW00014378","","Cory","A","Mehta","False","1944-09-01","S","","M","cory12@adventure-works.com","60000","4","0","Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","1","2","7907 Eagle Peak Road","","598-555-0147","2007-03-21","10+ Miles"
"14379","322","AW00014379","","Richard","C","Foster","False","1944-02-22","M","","M","richard71@adventure-works.com","60000","4","0","Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","1","2","5592 Byers Rd.","","932-555-0117","2007-03-24","10+ Miles"
"14380","543","AW00014380","","Kaylee","K","Watson","False","1944-07-11","M","","F","kaylee6@adventure-works.com","70000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","1752 Amaryllis Drive","","120-555-0165","2007-03-22","1-2 Miles"
"14381","539","AW00014381","","Alexa","","Cooper","False","1944-12-22","S","","F","alexa16@adventure-works.com","70000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","2697 Mt. Everest Ct.","","493-555-0133","2007-03-06","10+ Miles"
"14382","299","AW00014382","","Darren","","Blanco","False","1944-11-06","S","","M","darren38@adventure-works.com","70000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","3457 Hitchcock","","126-555-0199","2007-03-06","10+ Miles"
"14383","311","AW00014383","","Marvin","L","Ferrier","False","1945-05-21","M","","M","marvin9@adventure-works.com","70000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","2942 Berkhire Court","","474-555-0172","2008-02-12","2-5 Miles"
"14384","638","AW00014384","","Rachel","F","Miller","False","1945-05-22","M","","F","rachel8@adventure-works.com","60000","4","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","7335 Imperial Dr.","","903-555-0193","2008-04-08","2-5 Miles"
"14385","543","AW00014385","","Maria","","Hall","False","1945-10-20","M","","F","maria64@adventure-works.com","60000","4","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","851 Solano Drive","","722-555-0190","2007-04-21","10+ Miles"
"14386","325","AW00014386","","Marissa","","Wood","False","1946-07-20","S","","F","marissa0@adventure-works.com","60000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","3","4430 Alexander Pl","","538-555-0190","2007-04-13","10+ Miles"
"14387","52","AW00014387","","Brittany","","Hughes","False","1946-12-02","M","","F","brittany10@adventure-works.com","60000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","3","1651 Geranium Court","","517-555-0198","2007-11-03","10+ Miles"
"14388","343","AW00014388","","Kaylee","","Rogers","False","1946-07-15","M","","F","kaylee16@adventure-works.com","70000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","953 Trafalgar Circle","","461-555-0130","2007-11-29","1-2 Miles"
"14389","315","AW00014389","","Ryan","","Harris","False","1947-08-02","M","","M","ryan36@adventure-works.com","60000","2","1","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","0","4654 Marina View Pkwy.","","871-555-0199","2008-05-02","2-5 Miles"
"14390","369","AW00014390","","Logan","","Kumar","False","1947-11-22","M","","M","logan1@adventure-works.com","60000","2","1","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","0","0","6719 Santa Teresa Dr","# 1117","673-555-0165","2008-05-06","2-5 Miles"
"14391","638","AW00014391","","Jason","","Long","False","1947-03-08","M","","M","jason7@adventure-works.com","70000","4","1","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","1","2713 Chinquapin Court","","931-555-0160","2008-03-27","1-2 Miles"
"14392","648","AW00014392","","Justin","T","Jackson","False","1947-08-24","M","","M","justin31@adventure-works.com","70000","4","1","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","1","1906 Twinview Place","","819-555-0172","2007-04-11","10+ Miles"
"14393","539","AW00014393","","José","J","Perez","False","1947-10-05","S","","M","josé41@adventure-works.com","70000","4","1","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","1","1950 Crown Court","","346-555-0180","2008-04-01","10+ Miles"
"14394","609","AW00014394","","Jacob","","Rodriguez","False","1947-10-07","M","","M","jacob16@adventure-works.com","70000","4","1","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","1","1873 Lyon Circle","","815-555-0188","2007-04-22","10+ Miles"
"14395","326","AW00014395","","Devin","J","Reed","False","1947-03-23","S","","M","devin85@adventure-works.com","70000","4","1","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","1","4851 Flora Ave.","","871-555-0116","2008-04-19","10+ Miles"
"14396","631","AW00014396","","Zoe","S","Sanchez","False","1948-04-17","S","","F","zoe22@adventure-works.com","60000","2","1","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","1","792 Rahn Court","","137-555-0150","2008-01-18","10+ Miles"
"14397","632","AW00014397","","Sierra","","Edwards","False","1948-03-24","S","","F","sierra1@adventure-works.com","60000","2","1","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","1","8768 Valley Ave","","267-555-0113","2008-07-28","10+ Miles"
"14398","641","AW00014398","","James","","Anderson","False","1948-09-10","M","","M","james82@adventure-works.com","60000","2","1","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","1","6267 Concord Royale","","149-555-0142","2007-04-15","10+ Miles"
"14399","359","AW00014399","","Jeremy","L","Peterson","False","1948-05-06","S","","M","jeremy35@adventure-works.com","60000","2","1","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","0","1035 Arguello Blvd.","","270-555-0144","2007-10-14","10+ Miles"
"14400","360","AW00014400","","Brandon","E","Brown","False","1948-10-22","S","","M","brandon42@adventure-works.com","70000","4","1","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","6536 Diver Way","","187-555-0120","2007-04-05","10+ Miles"
"14401","548","AW00014401","","Jose","P","Kumar","False","1949-03-09","M","","M","jose22@adventure-works.com","60000","2","1","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","0","2","9896 White Dr","","121-555-0117","2007-11-23","2-5 Miles"
"14402","642","AW00014402","","Hailey","J","Parker","False","1949-05-21","S","","F","hailey50@adventure-works.com","60000","2","1","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","2","8739 Twinview Drive","","213-555-0169","2008-07-03","10+ Miles"
"14403","298","AW00014403","","Angelica","","Russell","False","1949-03-19","S","","F","angelica19@adventure-works.com","60000","2","1","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","2","8117 Golden Leaf Way","","785-555-0130","2008-06-15","10+ Miles"
"14404","607","AW00014404","","Rachel","T","Davis","False","1950-09-27","S","","F","rachel7@adventure-works.com","60000","2","1","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","2","4385 Claudia Dr.","","173-555-0185","2007-08-26","2-5 Miles"
"14405","609","AW00014405","","Dylan","S","Walker","False","1950-06-01","M","","M","dylan53@adventure-works.com","60000","2","1","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","2","9698 N Lucile Lane","","771-555-0123","2008-03-24","2-5 Miles"
"14406","299","AW00014406","","Carrie","M","Schmidt","False","1950-08-15","M","","F","carrie17@adventure-works.com","60000","2","1","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","1","5616 Bayside Way","","244-555-0136","2007-04-09","2-5 Miles"
"14407","312","AW00014407","","Thomas","","Bryant","False","1950-06-04","M","","M","thomas20@adventure-works.com","60000","2","1","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","1","7402 Oakgrove Rd","","603-555-0167","2008-07-06","2-5 Miles"
"14408","343","AW00014408","","Jasmine","C","Cook","False","1950-08-14","S","","F","jasmine25@adventure-works.com","70000","4","2","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","1","4305 Madrid","","702-555-0161","2008-06-08","10+ Miles"
"14409","343","AW00014409","","Eric","","Wang","False","1950-04-26","M","","M","eric32@adventure-works.com","70000","4","2","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","1","5363 Willow Pass Dr","","508-555-0172","2008-01-02","1-2 Miles"
"14410","345","AW00014410","","Arianna","","Brooks","False","1950-06-26","M","","F","arianna22@adventure-works.com","70000","4","2","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","1","1","7934 C Street","","718-555-0172","2008-05-29","1-2 Miles"
"14411","542","AW00014411","","Ashley","S","Johnson","False","1951-02-04","S","","F","ashley1@adventure-works.com","70000","2","1","High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre","1","2","3236 Wibur Ave.","","189-555-0116","2007-04-06","10+ Miles"
